timestamp,ambient_temperature_c,wind_speed_mps,humidity_percent,rpm,output_power_w,generator_voltage_v,generator_current_a,noise_db,vibration_mmps
2024-08-31T20:00,26.0,18.91415978,90,944.7712313,2561.731411,377.7082652,6.780162784,120.0294632,19.18477127
2024-08-31T21:00,25.7,19.06071519,91,953.1716132,2625.776554,381.1009433,6.983946724,121.0314478,19.48539672
2024-08-31T22:00,26.0,18.5844204,91,929.0951403,2434.641452,371.6869575,6.476569109,118.4679936,18.52285967
2024-08-31T23:00,25.9,17.82830844,92,891.2802365,2145.515379,356.5413736,5.933946192,113.9631101,17.04659763
2024-09-01T00:00,25.9,16.93049384,93,847.9233357,1837.360897,339.1496792,5.411342054,109.4799174,15.41665188
2024-09-01T01:00,25.8,15.9260684,93,796.9634154,1530.295878,318.6289766,4.880095388,103.7081265,13.62535403
2024-09-01T02:00,25.6,15.63495923,94,782.4084718,1449.941222,312.8041231,4.687683972,101.8721582,13.12880685
2024-09-01T03:00,25.5,15.48105379,94,773.7214939,1403.110572,309.5847302,4.502677888,101.1687327,12.8603503
2024-09-01T04:00,25.4,15.41661429,95,771.1758808,1387.688244,308.3717338,4.435589697,100.7663938,12.75279326
2024-09-01T05:00,25.4,15.94375671,95,797.8363115,1534.467389,319.2675558,4.850072188,103.3419645,13.64900915
2024-09-01T06:00,25.5,15.49987133,95,774.7915318,1411.633252,309.7636103,4.600755667,100.8955345,12.87847883
2024-09-01T07:00,25.9,17.40769886,94,869.7260425,1997.121237,347.8939733,5.726239479,111.589717,16.22316973
2024-09-01T08:00,26.8,21.3384309,88,1067.497981,3681.825881,426.9571696,8.664231406,133.4758956,24.45674598
2024-09-01T09:00,27.7,23.3434027,82,1165.987824,4818.553148,466.4074429,10.34284448,143.9496273,29.19616883
2024-09-01T10:00,28.0,22.0626744,84,1103.119281,4068.372557,441.311192,9.192446659,137.0674773,26.11940923
2024-09-01T11:00,28.5,21.26825445,83,1063.113099,3646.933016,425.2549114,8.554354649,133.1191947,24.27686362
2024-09-01T12:00,28.8,19.41350885,82,970.5884953,2774.230865,388.2020548,7.094849437,122.6404861,20.2263146
2024-09-01T13:00,29.0,17.05145611,81,851.8237746,1879.007392,340.6619156,5.574953038,109.3908356,15.58656973
2024-09-01T14:00,29.0,15.52103964,81,775.8258101,1415.490078,310.3926123,4.424817141,101.5651826,12.92219378
2024-09-01T15:00,28.7,16.18552536,82,808.6322489,1607.300868,323.4899697,4.955982318,104.7815666,14.0434531
2024-09-01T16:00,28.3,14.5371224,84,727.070523,1161.320371,290.909302,3.998308881,95.98561001,11.33468462
2024-09-01T17:00,28.0,12.56666217,85,628.2160526,750.809782,251.3295626,2.9354636,85.0913237,8.474037038
2024-09-01T18:00,27.6,13.07954373,83,654.3594725,845.3549926,261.6374833,3.252665059,87.91520049,9.180954637
2024-09-01T19:00,26.8,11.75370205,88,587.6032228,617.3755442,234.9433957,2.62611118,80.25363963,7.408239099
2024-09-01T20:00,26.6,9.630212226,89,481.1013097,337.1394549,192.4518955,1.809313195,67.51793458,4.959772737
2024-09-01T21:00,26.6,8.674615755,89,433.9321112,243.299571,173.6356683,1.39789805,62.1487919,4.046759396
2024-09-01T22:00,26.5,9.151436678,90,457.6188513,289.8513697,183.0968999,1.561282065,64.26846162,4.505276397
2024-09-01T23:00,26.3,8.884455222,90,444.0243397,267.2612237,177.6002262,1.516863554,63.52108522,4.223384348
2024-09-02T00:00,26.2,8.614173486,91,430.3565175,240.0298358,172.0767267,1.375375439,61.37108297,3.987229971
2024-09-02T01:00,26.0,7.388122812,91,369.6460595,152.0819251,147.7446641,0.961973905,53.91149636,2.936997947
2024-09-02T02:00,25.6,5.942925797,93,296.3524104,80.87790403,118.5498877,0.633959539,45.13097264,1.890680938
2024-09-02T03:00,26.1,2.849430294,90,142.4050714,10.72144608,57.07985318,0.184044873,23.15672108,0.443518274
2024-09-02T04:00,25.1,4.594254042,96,229.9415736,37.70546755,92.09313496,0.311631999,36.41673494,1.119972841
2024-09-02T05:00,24.9,7.260445097,97,362.7375076,142.7718301,145.2015358,0.954157987,53.55234634,2.799888243
2024-09-02T06:00,24.9,7.505065901,97,376.5540526,159.2695344,150.5470789,1.039848378,55.30281245,3.010671382
2024-09-02T07:00,25.1,6.341079947,96,316.3692121,95.76469746,126.5382588,0.777695583,47.53475014,2.165419873
2024-09-02T08:00,26.5,4.033537298,90,201.2134307,27.29145363,80.51932242,0.383753993,32.58010591,0.86672552
2024-09-02T09:00,27.6,0.921719053,83,45.93272908,-4.519331741,18.34998732,-0.15884184,3.791240281,0.034351959
2024-09-02T10:00,28.5,3.760570814,78,189.497409,21.10453769,76.00657691,0.308082175,30.09022637,0.755843285
2024-09-02T11:00,29.1,7.661745025,76,383.0868529,172.6146902,153.350507,1.090560909,56.10106683,3.150310033
2024-09-02T12:00,29.3,11.40914298,77,570.4546938,562.9880394,228.0690699,2.543255241,77.83985217,6.986630613
2024-09-02T13:00,29.1,17.61510139,80,881.9609531,2069.782181,352.8634382,5.804395968,113.2903455,16.65749377
2024-09-02T14:00,29.0,17.53953545,78,876.397564,2038.155979,350.5712046,5.83211355,112.5934247,16.49134271
2024-09-02T15:00,29.1,16.99561152,78,850.4603474,1857.999838,339.9969796,5.385363323,109.6995195,15.50873784
2024-09-02T16:00,28.6,16.53416155,81,826.7094712,1713.949837,330.6487093,5.268613007,107.1206117,14.65160536
2024-09-02T17:00,28.4,13.84988632,81,692.9018031,1004.381942,277.2435107,3.547053965,92.05435433,10.29657236
2024-09-02T18:00,27.8,14.18386142,82,709.3216962,1080.73205,283.8286897,3.801511741,94.12745291,10.80968693
2024-09-02T19:00,26.7,12.25417322,87,612.6404328,694.0152574,245.1295697,2.793523779,82.9114856,8.064972708
2024-09-02T20:00,26.5,9.456681239,90,473.1782486,316.727363,189.373071,1.620384703,66.73893735,4.804899431
2024-09-02T21:00,26.4,6.723688122,91,336.2332993,111.736978,134.4454677,0.885175212,50.0464313,2.438669804
2024-09-02T22:00,26.3,6.308461401,92,314.8374126,95.87706045,125.984166,0.82880038,47.76889556,2.124287051
2024-09-02T23:00,26.1,6.917610553,93,345.868564,126.2769921,138.3427866,0.905172615,51.0815913,2.558376474
2024-09-03T00:00,26.0,7.12035415,94,356.274477,137.8902429,142.534728,0.952406007,52.55208042,2.702376992
2024-09-03T01:00,25.9,8.357872757,94,417.4093062,218.7308346,166.8732567,1.343104371,59.9289926,3.751183086
2024-09-03T02:00,25.7,9.402360821,95,470.7294813,316.4938137,188.2972958,1.7541655,66.52479189,4.754175287
2024-09-03T03:00,25.6,9.764300192,95,488.2863258,354.558267,195.3859237,1.832789779,68.67662868,5.11014618
2024-09-03T04:00,25.5,8.495083825,96,425.0982208,230.6428754,170.0484473,1.324579018,61.19206575,3.863720867
2024-09-03T05:00,25.4,8.952824851,96,447.872774,276.1162543,179.2617183,1.519656873,63.88306557,4.283005534
2024-09-03T06:00,25.5,8.552582663,95,427.0125307,237.5473057,170.7036536,1.407733577,61.38840241,3.913833813
2024-09-03T07:00,25.8,5.862759009,94,293.1470683,75.41418894,117.5062442,0.553383126,44.94396792,1.839780363
2024-09-03T08:00,26.8,7.61373132,89,380.7771621,162.9704543,152.3937961,1.07574927,55.64586809,3.11812728
2024-09-03T09:00,27.9,8.444414754,82,421.4112073,229.2754172,168.6626833,1.354713645,61.11357455,3.813836708
2024-09-03T10:00,29.0,8.342954032,76,418.0237067,221.9070861,167.2293239,1.332451688,60.17725665,3.75278433
2024-09-03T11:00,29.8,9.9532587,72,497.2949067,377.5080552,198.9178352,1.930097468,69.65233756,5.299236779
2024-09-03T12:00,29.9,12.14170658,74,608.0339435,675.9786311,243.2700264,2.69274542,82.39728166,7.952013674
2024-09-03T13:00,29.9,15.44517086,77,772.4375387,1397.842201,309.0969775,4.529080418,101.245914,12.79266245
2024-09-03T14:00,29.9,15.32953739,78,766.2667933,1365.928266,306.3615399,4.463525989,100.3611007,12.59335851
2024-09-03T15:00,29.5,18.77644452,79,938.8495938,2507.493299,375.6058312,6.727564698,119.449799,18.93256333
2024-09-03T16:00,28.9,21.25703719,80,1061.919933,3638.329033,424.6890542,8.599802803,132.5675163,24.21335092
2024-09-03T17:00,28.5,18.74769727,80,937.8496872,2495.73242,375.1405688,6.66452249,119.2334751,18.86350471
2024-09-03T18:00,27.7,16.95609333,82,848.447116,1848.188262,339.26719,5.486416459,109.5390732,15.4260369
2024-09-03T19:00,27.1,11.65637368,86,582.6410419,597.2434937,233.0011174,2.552144184,79.6867154,7.296674397
2024-09-03T20:00,26.8,11.91525016,87,595.4655469,640.242839,238.1698369,2.636098706,80.69407003,7.620744394
2024-09-03T21:00,26.7,8.734783221,88,436.9002766,250.0083629,174.6575789,1.382313664,62.58336133,4.090666028
2024-09-03T22:00,26.6,8.610088756,89,429.8690924,243.8991204,171.9310696,1.421463737,61.51446303,3.977673427
2024-09-03T23:00,26.5,10.3232401,90,516.4945656,419.4261285,206.3641031,2.093391192,71.7535226,5.718590272
2024-09-04T00:00,26.4,11.23725349,90,562.7561793,540.6200654,224.9180009,2.311451171,77.48443509,6.79197592
2024-09-04T01:00,26.3,9.592598123,91,479.2193633,334.045386,191.6687231,1.713120938,67.59019969,4.922283539
2024-09-04T02:00,26.1,9.596021751,92,480.1069471,336.5275571,192.033778,1.67019849,67.80099607,4.935583782
2024-09-04T03:00,26.1,11.78223057,92,589.2927362,620.1519517,235.6714875,2.596844798,80.40443105,7.459755618
2024-09-04T04:00,26.1,12.9460179,91,647.6001297,821.0296236,258.9898714,3.24867029,87.16438393,8.998597357
2024-09-04T05:00,26.1,14.44818301,91,723.1030114,1137.201694,289.2261886,3.926968427,95.4648555,11.211067
2024-09-04T06:00,26.2,10.85178572,91,543.348397,483.8414152,217.4473829,2.186872824,74.82804079,6.32591077
2024-09-04T07:00,26.2,12.90402227,89,645.7206592,815.9069712,258.1736519,3.135234327,86.97412845,8.953822589
2024-09-04T08:00,27.1,14.17953197,84,708.8836667,1083.105317,283.5796715,3.781455723,93.84097364,10.79034493
2024-09-04T09:00,28.4,18.60996787,78,931.2134699,2441.913864,372.7162726,6.577494955,118.3310447,18.58921597
2024-09-04T10:00,29.2,18.15213709,74,907.6452571,2263.00519,362.9117379,6.204779158,115.9026727,17.66756541
2024-09-04T11:00,29.9,17.0483178,71,851.6244664,1879.176487,340.7444628,5.471815929,109.8748899,15.58064567
2024-09-04T12:00,30.2,16.23521877,69,811.5342411,1621.993212,324.4173531,4.970900717,105.603395,14.12544617
2024-09-04T13:00,29.9,18.50490178,72,925.2835752,2399.737774,369.9910425,6.491550011,117.7024475,18.38757775
2024-09-04T14:00,30.0,18.72464928,72,936.5922723,2486.239467,374.5582081,6.640151704,119.3491023,18.82108544
2024-09-04T15:00,29.9,19.79793938,72,989.507693,2938.270841,395.9089682,7.419332839,125.0476786,21.01623776
2024-09-04T16:00,29.1,20.03865545,76,1002.786907,3050.205944,400.9994348,7.536326192,126.3785702,21.5632765
2024-09-04T17:00,28.7,19.18650456,78,959.0215168,2677.008655,383.6546507,6.927538805,121.3903185,19.72211308
2024-09-04T18:00,28.0,18.49909278,79,924.0030297,2396.225616,369.6478598,6.478317523,117.5757189,18.34726214
2024-09-04T19:00,27.2,15.49247816,85,774.4787803,1411.493918,309.7384482,4.58934317,100.8887994,12.87901625
2024-09-04T20:00,27.0,15.9301587,88,796.714692,1529.424961,318.8146501,4.678618794,103.80477,13.62694751
2024-09-04T21:00,27.0,14.50558164,89,725.0706878,1156.697183,290.0771775,3.949622904,95.46858283,11.27480839
2024-09-04T22:00,26.9,12.62013813,90,631.578908,759.1054254,252.7007094,3.041445004,85.05137459,8.573010092
2024-09-04T23:00,26.7,12.72966735,90,635.8121848,777.3390135,254.1817693,3.098850689,85.4554085,8.694818619
2024-09-05T00:00,26.6,14.0908205,91,703.5179293,1061.641025,281.5590607,3.760789574,93.46417401,10.63631099
2024-09-05T01:00,26.5,16.14067021,91,807.4015572,1594.654106,322.8190096,4.909464351,105.0751781,13.99967462
2024-09-05T02:00,26.5,15.53131057,92,776.5160455,1420.523881,310.3958652,4.598582577,101.6148493,12.95029174
2024-09-05T03:00,26.4,17.23601891,93,860.8667349,1936.969612,344.3631691,5.653403385,110.8429827,15.90925443
2024-09-05T04:00,26.5,18.32872321,91,916.7370945,2333.160309,366.7254835,6.368934869,116.9858369,18.02131781
2024-09-05T05:00,26.6,18.59828771,91,929.7499227,2435.990418,371.8874567,6.565077025,118.3270721,18.55675475
2024-09-05T06:00,26.8,18.73103927,90,936.9340075,2490.228608,374.8163626,6.575853435,119.3193302,18.82293155
2024-09-05T07:00,27.2,18.87227277,89,943.446654,2548.251646,377.3421049,6.754102075,120.0110995,19.10473066
2024-09-05T08:00,28.2,27.09842612,81,1354.640751,7538.255351,541.9010866,13.99048332,164.0538142,39.36934938
2024-09-05T09:00,28.7,27.27212407,79,1363.371559,7687.659862,545.283993,14.05191395,164.9583639,39.90249461
2024-09-05T10:00,29.5,27.43701972,76,1372.282013,7826.551038,548.9852526,14.21700788,165.9756627,40.39537944
2024-09-05T11:00,30.1,28.83814197,72,1441.753385,9084.121618,576.7301812,15.72286505,173.1496745,44.62437901
2024-09-05T12:00,30.1,28.55819101,73,1427.726449,8821.860373,570.9684933,15.44856302,171.7335267,43.7558673
2024-09-05T13:00,30.0,28.60255882,74,1429.613809,8864.267533,571.8555786,15.46529206,172.0813596,43.86209163
2024-09-05T14:00,29.7,27.09694033,76,1354.519182,7537.957341,541.8579345,13.95652185,164.0026041,39.40331155
2024-09-05T15:00,30.1,29.27376345,73,1463.517642,9501.692622,585.5073713,16.18979129,176.0066773,45.9693517
2024-09-05T16:00,29.4,29.8168219,76,1491.020722,10044.2426,596.5245319,16.93720476,178.8424049,47.70074427
2024-09-05T17:00,28.9,28.146876,78,1407.170703,8446.677586,562.8723405,15.11935129,169.8188613,42.49161617
2024-09-05T18:00,28.4,24.2139005,79,1209.996336,5379.183271,483.796501,11.10418951,148.6349425,31.41777062
2024-09-05T19:00,27.6,18.86468942,86,943.6785236,2541.664613,377.5529212,6.698498545,119.9736885,19.10961028
2024-09-05T20:00,27.3,18.05459801,88,902.6171027,2229.368055,361.0998672,6.22075777,115.5195432,17.47515027
2024-09-05T21:00,27.2,16.7340636,88,836.620209,1773.372785,334.6505881,5.335127189,108.029371,15.02486853
2024-09-05T22:00,27.0,16.56598376,89,827.8086193,1720.228272,330.8493254,5.19729267,107.1456287,14.70450617
2024-09-05T23:00,27.0,15.77518491,89,788.8641836,1487.666329,315.5307616,4.619957368,102.9648338,13.37187981
2024-09-06T00:00,26.9,17.17880867,90,858.8758674,1921.153976,343.5349593,5.652167245,111.2520306,15.83281079
2024-09-06T01:00,26.8,17.37234333,90,868.6562705,1984.271293,347.4337792,5.593274227,111.6914961,16.19243858
2024-09-06T02:00,26.6,17.06454784,90,853.1733641,1884.794201,341.1212378,5.538760379,110.3019802,15.62144617
2024-09-06T03:00,26.6,18.96679498,90,947.9441295,2583.379469,379.2333344,6.790106501,120.6415324,19.30053738
2024-09-06T04:00,26.5,19.93152561,91,996.2114124,3000.278707,398.5271846,7.498534884,125.4524373,21.31268868
2024-09-06T05:00,26.5,19.30519446,91,965.9576931,2727.818554,386.4475983,6.911735455,122.2892268,19.99880765
2024-09-06T06:00,26.8,17.39759814,89,869.5862121,1992.129919,347.8538889,5.68816246,111.4838799,16.2224111
2024-09-06T07:00,27.1,16.34468617,89,816.7343532,1653.907845,326.799002,5.05606709,106.0424138,14.32089414
2024-09-06T08:00,28.1,23.50130599,83,1175.764149,4915.830998,470.3129185,10.43834045,144.8231734,29.63810645
2024-09-06T09:00,29.0,24.89462228,78,1245.497441,5843.306913,498.1857173,11.74823941,152.1619724,33.2663056
2024-09-06T10:00,29.5,26.16723502,75,1307.853134,6787.812734,523.0635144,12.9925904,159.3217998,36.70730869
2024-09-06T11:00,29.8,26.26652933,75,1314.100765,6863.172042,525.7277276,13.04955109,159.929635,37.0369516
2024-09-06T12:00,29.9,25.82445783,74,1291.076035,6518.353286,516.4691828,12.69342295,157.6033065,35.77154693
2024-09-06T13:00,30.1,24.52458101,74,1226.211415,5585.613387,490.5055117,11.40513171,150.3951405,32.27315005
2024-09-06T14:00,29.8,24.20642091,75,1209.982213,5371.85469,484.0184141,11.10313763,148.6127697,31.42404737
2024-09-06T15:00,29.4,23.66939502,76,1184.080355,5019.297064,473.6205419,10.61186921,145.9787476,30.08272946
2024-09-06T16:00,29.0,24.92600616,78,1246.352616,5869.318837,498.4779987,11.85589554,152.4730789,33.33105346
2024-09-06T17:00,28.6,24.77631507,79,1238.771935,5759.557608,495.4642422,11.60906565,151.7939641,32.9210776
2024-09-06T18:00,27.9,19.75811274,83,987.4709293,2925.662646,395.0128312,7.400590779,124.5652331,20.94146802
2024-09-06T19:00,27.2,15.23477065,87,762.5474696,1338.580158,304.9823499,4.413049022,99.72080721,12.46519604
2024-09-06T20:00,27.0,14.51244328,88,724.4354238,1157.47665,289.8040039,4.094868941,95.881914,11.29748172
2024-09-06T21:00,26.8,13.95098624,89,697.6466124,1028.010599,278.9803432,3.657081902,92.52179011,10.4346791
2024-09-06T22:00,26.6,13.91506922,89,694.6857822,1019.742382,277.9207899,3.680893078,92.41621901,10.3759076
2024-09-06T23:00,26.5,13.90951117,90,695.4713456,1016.417855,278.1462736,3.705865926,92.5521935,10.36826513
2024-09-07T00:00,26.3,14.5642272,91,727.992476,1172.139695,291.1201383,3.998240642,96.12239253,11.36638672
2024-09-07T01:00,26.2,14.22462018,91,711.4223936,1087.176541,284.6175882,3.833204065,94.31878187,10.88908794
2024-09-07T02:00,26.1,11.77884134,91,589.1415422,618.9456975,235.5284256,2.659657509,80.40963182,7.448408792
2024-09-07T03:00,26.2,10.52323095,90,526.3916173,443.2077358,210.6755731,2.072241262,73.07527365,5.926278443
2024-09-07T04:00,25.9,12.15626871,91,608.4774961,680.0496336,243.388289,2.796720046,82.50090374,7.931721407
2024-09-07T05:00,26.0,12.6714671,90,633.8395991,769.6567581,253.664291,2.952603565,85.83905702,8.610493771
2024-09-07T06:00,26.1,12.97181146,91,649.5521357,824.9063872,259.7293654,3.276804995,87.09918485,9.026357509
2024-09-07T07:00,26.5,14.26244255,89,712.5296952,1099.583027,285.07578,3.834246148,94.47609902,10.89387003
2024-09-07T08:00,27.6,19.96155277,82,997.8012321,3011.724744,399.0598006,7.562840057,126.3169711,21.37304038
2024-09-07T09:00,28.4,19.85608059,78,992.3137071,2964.286815,397.0484378,7.449711892,125.2788001,21.15319373
2024-09-07T10:00,29.2,18.18891807,74,909.6236832,2281.139083,363.9868159,6.148432068,116.7379977,17.75018211
2024-09-07T11:00,29.1,17.20835863,76,859.5367012,1930.657302,343.879308,5.647634042,110.6001857,15.86898588
2024-09-07T12:00,29.3,19.31377133,76,965.4591321,2727.524515,386.2278177,6.957203627,122.2187218,20.00410355
2024-09-07T13:00,29.4,20.35813271,75,1018.02608,3196.526178,407.319727,7.812766961,127.2185673,22.24850969
2024-09-07T14:00,29.6,20.98180691,74,1049.140938,3497.184862,419.6397471,8.371297754,131.2552524,23.62678103
2024-09-07T15:00,29.3,20.19281198,75,1009.9215,3118.368654,404.0090855,7.627951092,126.8082115,21.89338061
2024-09-07T16:00,29.2,19.59618259,74,980.371072,2850.724694,392.2599194,7.265406441,123.720147,20.61239164
2024-09-07T17:00,28.9,17.98833669,75,900.0482272,2203.856212,360.0861624,6.058262407,115.1495821,17.37357559
2024-09-07T18:00,28.0,16.12233663,78,806.2579138,1586.864112,322.3463982,4.917933188,105.052143,13.96185105
2024-09-07T19:00,27.3,13.5304659,83,675.6209388,939.4939407,270.2850555,3.551021878,90.66593947,9.788406397
2024-09-07T20:00,26.9,12.73767557,85,636.5032313,782.324854,254.6773699,3.177630571,85.58547587,8.690984824
2024-09-07T21:00,26.7,10.64052507,87,532.0077213,450.461286,212.8585051,2.179520046,73.87638362,6.061741513
2024-09-07T22:00,26.5,10.08055326,88,503.8733292,388.5639046,201.4445655,1.981142731,70.37036515,5.436874252
2024-09-07T23:00,26.3,10.15163558,89,506.6588291,393.1325604,202.5088779,2.040948117,70.94934539,5.515857546
2024-09-08T00:00,26.1,11.9770152,91,598.2899206,653.185285,239.4309624,2.761346859,81.6523454,7.684641155
2024-09-08T01:00,26.0,11.20099723,92,560.9258127,532.1633405,224.4800093,2.317427559,77.07495337,6.735211375
2024-09-08T02:00,25.9,10.91189166,93,546.3918201,490.6052113,218.5803228,2.290491805,75.66089563,6.407932186
2024-09-08T03:00,26.1,11.14662569,92,558.1948299,522.3521454,223.3638687,2.300861848,76.87649087,6.6581568
2024-09-08T04:00,25.7,11.11550112,93,556.1059044,522.5537042,222.4500318,2.331178001,76.90067881,6.646733372
2024-09-08T05:00,25.6,11.97751099,93,598.8759006,650.7646006,239.5633264,2.635489632,81.36834175,7.681825779
2024-09-08T06:00,25.8,12.90405735,93,645.1226979,814.3254011,258.2660871,3.183461587,86.71161566,8.92883832
2024-09-08T07:00,26.2,13.33823433,93,667.0077115,900.6790757,266.7796565,3.377871225,88.87120393,9.544779471
2024-09-08T08:00,27.5,18.55151836,84,928.0786393,2419.063645,371.4086892,6.533816655,118.1592764,18.4788805
2024-09-08T09:00,28.5,18.25700596,79,913.270918,2304.462002,365.1432674,6.407661319,116.4516519,17.88073449
2024-09-08T10:00,29.4,18.15709634,74,907.7013522,2267.678105,363.0774123,6.19844314,116.1962933,17.66454843
2024-09-08T11:00,29.8,17.91279781,73,895.2383326,2178.017126,358.0358117,6.009045762,114.5259209,17.21540087
2024-09-08T12:00,29.9,18.47902076,74,923.4613271,2388.657239,369.4687599,6.504674503,117.4813756,18.31041741
2024-09-08T13:00,29.7,19.4194103,75,970.4060724,2771.748272,388.0198955,7.091467023,122.60648,20.21897173
2024-09-08T14:00,29.7,20.68803964,76,1034.29602,3354.004105,413.8024163,8.096082684,130.0553545,22.97549798
2024-09-08T15:00,29.4,20.62873858,77,1031.1008,3326.154962,412.5114003,8.073567199,128.850786,22.8063321
2024-09-08T16:00,29.1,19.36982146,77,969.0110581,2750.040036,387.5388349,6.984507527,122.706659,20.14661272
2024-09-08T17:00,28.8,19.38748919,78,970.6870327,2759.999347,388.3005663,7.041338473,122.3809723,20.19960887
2024-09-08T18:00,27.7,18.70377817,82,935.8637935,2479.128464,374.4503646,6.628550808,119.2616452,18.79294282
2024-09-08T19:00,26.9,13.4951481,86,674.7365454,930.1417871,269.8013768,3.47093364,89.90315893,9.745189245
2024-09-08T20:00,26.9,14.07753284,87,704.6966012,1057.893041,281.758578,3.712970299,93.46552825,10.64269123
2024-09-08T21:00,26.8,13.61352746,88,680.1734322,951.6675472,272.139095,3.494704245,90.74035491,9.916972333
2024-09-08T22:00,26.6,13.88520906,89,694.1450987,1013.285503,277.6478241,3.630917711,92.74687654,10.34762631
2024-09-08T23:00,26.4,13.97563783,90,698.4175429,1036.467107,279.4650211,3.60779258,92.70641681,10.48848817
2024-09-09T00:00,26.3,14.36279552,91,718.3872036,1119.948667,287.2184991,3.932534158,95.15797334,11.0696564
2024-09-09T01:00,26.1,14.35749189,91,718.6573233,1120.813665,287.3778929,3.937976299,95.02588717,11.09436128
2024-09-09T02:00,26.0,14.74010727,92,737.8156195,1211.731892,295.1436747,4.167457924,96.87039087,11.67036737
2024-09-09T03:00,25.9,14.84112102,91,742.6030466,1234.920456,297.1782812,4.157510178,97.44672891,11.80848756
2024-09-09T04:00,25.7,14.75427449,92,736.7588495,1212.539469,294.6881641,4.02378356,97.26784501,11.66653004
2024-09-09T05:00,25.8,15.09901444,91,754.5564599,1305.067936,302.0547443,4.260721977,98.88848697,12.21521534
2024-09-09T06:00,26.1,15.62859897,89,780.9676256,1445.989689,312.3846096,4.568871158,102.1046905,13.1040043
2024-09-09T07:00,26.4,15.48483426,88,774.4005656,1404.856888,309.7040016,4.501963039,101.0401176,12.87969479
2024-09-09T08:00,27.5,22.36496194,81,1118.584412,4241.814606,447.5067276,9.432385918,138.9541075,26.8329632
2024-09-09T09:00,28.6,26.34039964,75,1316.287873,6918.099201,526.5105914,13.15242642,160.158031,37.19087747
2024-09-09T10:00,29.4,25.2928114,72,1264.439138,6131.059812,505.804162,12.14079601,154.2188107,34.31421765
2024-09-09T11:00,29.8,22.33969678,71,1116.111761,4222.066495,446.5237901,9.335663205,138.4650895,26.73472398
2024-09-09T12:00,30.3,21.24923285,68,1062.627828,3633.849195,424.9529656,8.610555761,132.8007775,24.22785589
2024-09-09T13:00,30.2,21.09862157,70,1055.209529,3555.914784,422.1482336,8.386401233,132.0877159,23.89460505
2024-09-09T14:00,29.9,21.21913376,72,1061.680357,3617.772139,424.5741767,8.406092821,132.8414609,24.18304873
2024-09-09T15:00,29.5,21.55098064,73,1077.71243,3792.125136,431.1165712,8.920115172,134.7167161,24.91225379
2024-09-09T16:00,29.3,23.07094329,75,1154.232267,4653.768953,461.6967757,10.11548872,142.8194039,28.56293001
2024-09-09T17:00,28.8,23.06492178,77,1153.228364,4646.056256,461.1649406,10.05664123,142.7067197,28.52532049
2024-09-09T18:00,27.5,19.13310509,81,956.3872932,2651.377598,382.5783196,6.799835558,121.2543532,19.62975554
2024-09-09T19:00,26.7,17.00959843,85,850.3189672,1864.457264,340.1606079,5.482591089,109.4406051,15.50956329
2024-09-09T20:00,26.7,15.7769586,85,788.3083657,1486.003539,315.2603187,4.691091085,102.6770895,13.33636268
2024-09-09T21:00,26.7,15.27975016,86,763.7756258,1353.852694,305.5783805,4.415764478,100.0567602,12.52938031
2024-09-09T22:00,26.6,12.45872339,87,622.5391845,734.227926,248.9431939,2.96965286,84.09475224,8.323197082
2024-09-09T23:00,26.4,13.07261224,88,652.87206,847.0364407,261.0912323,3.219048305,87.20441621,9.139034377
2024-09-10T00:00,26.3,13.72477023,89,686.7405534,982.1475419,274.745855,3.585179384,91.16791787,10.11876141
2024-09-10T01:00,26.2,13.74644282,89,687.874192,986.5437727,275.2240713,3.604106698,91.41469769,10.12994364
2024-09-10T02:00,26.1,15.35869048,90,767.410759,1373.734229,306.8735131,4.483166295,100.5308982,12.64433472
2024-09-10T03:00,26.0,14.93784179,91,745.9493338,1262.930884,298.4787051,4.201424126,98.61285091,11.94994475
2024-09-10T04:00,25.8,14.45597304,92,723.7470738,1145.066819,289.526488,3.97535108,95.74569429,11.22497296
2024-09-10T05:00,25.8,15.86735938,91,793.5157253,1514.228697,317.5305312,4.804193808,103.2260256,13.51177553
2024-09-10T06:00,26.0,15.03169311,89,751.7652063,1287.031721,300.5197557,4.34882834,98.42619505,12.13669949
2024-09-10T07:00,26.5,15.45355454,87,772.5336138,1400.614772,309.0246829,4.459482633,100.7616033,12.82020771
2024-09-10T08:00,27.4,20.10067253,81,1004.587197,3078.704699,401.907297,7.585671174,126.9789062,21.66296075
2024-09-10T09:00,28.5,21.5172049,76,1076.13779,3775.771934,430.3568439,8.852537292,134.290986,24.83842076
2024-09-10T10:00,29.2,23.19102868,73,1159.892744,4727.916679,464.0917876,10.22348661,143.6775288,28.85905242
2024-09-10T11:00,29.3,21.83008696,73,1091.50001,3939.845229,436.7017862,9.030713359,135.7881943,25.58886198
2024-09-10T12:00,29.7,21.5634224,72,1078.338129,3795.731902,431.2213626,8.891922226,134.3000217,24.95868697
2024-09-10T13:00,30.0,21.39457748,71,1069.276116,3708.895732,427.6992938,8.657992982,133.4491065,24.54896965
2024-09-10T14:00,29.8,19.88396888,72,994.6805938,2978.76773,397.9498432,7.480132978,125.4833445,21.21508203
2024-09-10T15:00,29.7,19.61313657,73,981.2050952,2856.634766,392.6250126,7.226669954,124.2042239,20.65312725
2024-09-10T16:00,29.3,20.352093,75,1017.736152,3191.200378,407.0159174,7.838368452,128.1443621,22.22997013
